time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-10-28T03:04:08.820Z,52.788,-132.101,14,7.8,mww,807,42.7,,0.99,us,usp000juhz,2023-05-11T21:49:27.670Z,"206 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,us
2012-10-24T00:45:32.990Z,10.086,-85.298,17,6.5,mww,691,34.4,,0.85,us,usp000jucg,2022-05-03T15:53:16.776Z,"Costa Rica",earthquake,,,,,reviewed,us,us
2012-10-12T00:31:28.270Z,-4.892,134.03,13,6.6,mww,291,17.7,,0.98,us,usp000jtvw,2024-06-17T20:17:18.210Z,"163 km ENE of Tual, Indonesia",earthquake,,,,,reviewed,us,us
2012-10-09T12:32:09.770Z,-60.326,153.699,10,6.6,mww,131,64.7,,1.22,us,usp000jtsk,2022-05-03T15:51:48.609Z,"west of Macquarie Island",earthquake,,,,,reviewed,us,us
2012-09-30T16:31:35.970Z,1.929,-76.362,170,7.3,mww,934,15.5,,0.87,us,usp000jta1,2022-05-03T15:51:10.914Z,"11 km WNW of San Agustín, Colombia",earthquake,,,,,reviewed,us,us
2012-09-05T14:42:07.800Z,10.085,-85.315,35,7.6,mww,703,34.3,,1.2,us,usp000jrsw,2025-01-03T07:43:01.170Z,"11 km ENE of Hojancha, Costa Rica",earthquake,,,,,reviewed,us,us
2012-08-31T12:47:33.380Z,10.811,126.638,28,7.6,mww,682,10.2,,1.02,us,usp000jr83,2022-05-03T15:48:46.699Z,"89 km E of Sulangan, Philippines",earthquake,,,,,reviewed,us,us
2012-08-30T13:43:25.170Z,71.441,-10.605,14,6.8,mww,622,40,,1.11,us,usp000jr55,2022-05-03T15:48:45.877Z,"89 km NW of Olonkinbyen, Svalbard and Jan Mayen",earthquake,,,,,reviewed,us,us
2012-08-27T04:37:19.430Z,12.139,-88.59,28,7.3,mww,417,37,,1.3,us,usp000jqvm,2022-05-03T15:48:15.643Z,"126 km S of Puerto El Triunfo, El Salvador",earthquake,,,,,reviewed,us,us
2012-08-26T15:05:37.080Z,2.19,126.837,91.1,6.6,mww,497,14.6,,0.87,us,usp000jqrz,2024-06-17T20:04:40.824Z,"140 km WNW of Tobelo, Indonesia",earthquake,,3.5,,,reviewed,us,us
2012-08-14T02:59:38.460Z,49.8,145.064,583.2,7.7,mww,862,13.8,,0.83,us,usp000jq9h,2024-06-17T19:57:44.940Z,"156 km ENE of Poronaysk, Russia",earthquake,,2.6,,,reviewed,us,us
2012-07-28T20:03:56.800Z,-4.651,153.173,41,6.5,mww,576,11.7,,0.97,us,usp000jpjk,2024-06-17T19:50:52.978Z,"105 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-07-26T05:33:33.020Z,-17.592,66.391,20,6.7,mww,114,71.9,,1.24,us,usp000jpfh,2022-05-03T16:44:07.509Z,"Mauritius - Reunion region",earthquake,,,,,reviewed,us,us
2012-05-28T05:07:23.450Z,-28.043,-63.094,586.9,6.7,mww,548,21.3,,0.82,us,usp000jm15,2022-05-03T15:40:59.561Z,"35 km ESE of Suncho Corral, Argentina",earthquake,,,,,reviewed,us,us
2012-04-28T10:08:08.090Z,-18.685,-174.705,134.7,6.6,mww,529,15.7,,1,us,usp000jjqf,2022-05-03T15:39:41.427Z,"76 km W of Neiafu, Tonga",earthquake,,,,,reviewed,us,us
2012-04-21T01:16:52.740Z,-1.617,134.276,16,6.7,mww,370,15.4,,1.12,us,usp000jjaq,2022-05-03T15:37:23.694Z,"86 km SSE of Manokwari, Indonesia",earthquake,,,,,reviewed,us,us
2012-04-17T07:13:49.000Z,-5.462,147.117,198,6.8,mww,597,12.6,,0.95,us,usp000jj41,2024-06-17T19:12:05.895Z,"140 km N of Lae, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-04-17T03:50:15.610Z,-32.625,-71.365,29,6.7,mww,518,26.9,,0.96,us,usp000jj3u,2022-05-03T15:39:31.708Z,"22 km NW of Hacienda La Calera, Chile",earthquake,,,,,reviewed,us,us
2012-04-12T07:15:48.500Z,28.696,-113.104,13,7,mww,474,95.9,,1.18,us,usp000jhr6,2022-05-03T15:36:20.092Z,"69 km ENE of San Luis, Mexico",earthquake,,,,,reviewed,us,us
2012-04-11T22:55:10.250Z,18.229,-102.689,20,6.5,mwb,599,54.1,,0.98,us,usp000jhpj,2022-05-03T15:36:02.702Z,"41 km NW of El Habillal, Mexico",earthquake,,,,,reviewed,us,us
2012-04-11T10:43:10.850Z,0.802,92.463,25.1,8.2,mwc,341,14.9,,0.9,us,usp000jhjb,2025-07-24T14:59:06.256Z,"2012 Wharton Basin Aftershock",earthquake,,7.3,,,reviewed,us,us
2012-04-11T08:38:36.720Z,2.327,93.063,20,8.6,mw,499,16.6,,1.33,official,official20120411083836720_20,2025-11-26T16:58:47.655Z,"2012 Wharton Basin Earthquake",earthquake,,,,,reviewed,us,official
2012-03-25T22:37:06.000Z,-35.2,-72.217,40.7,7.1,mww,553,15.2,,,us,usp000jgsw,2025-09-13T20:01:16.636Z,"23 km NE of Constitución, Chile",earthquake,,,,,reviewed,guc,us
2012-03-21T22:15:06.130Z,-6.242,145.955,118,6.6,mww,640,10.1,,0.97,us,usp000jgm3,2024-06-17T19:02:42.285Z,"11 km ENE of Kainantu, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-03-20T18:02:47.440Z,16.493,-98.231,20,7.4,mww,672,37.9,,0.98,us,usp000jghj,2022-05-03T15:34:09.063Z,"6 km E of Santiago Llano Grande, Mexico",earthquake,,,,,reviewed,us,us
2012-03-14T09:08:35.140Z,40.887,144.944,12,6.9,mww,552,18.8,,0.88,us,usp000jg7e,2022-05-03T15:33:42.693Z,"236 km SSE of Kushiro, Japan",earthquake,,,,,reviewed,us,us
2012-03-09T07:09:50.950Z,-19.125,169.613,16,6.7,mww,488,14.2,,0.86,us,usp000jfzj,2022-05-03T15:35:04.014Z,"57 km NE of Isangel, Vanuatu",earthquake,,,,,reviewed,us,us
2012-03-03T12:19:55.090Z,-22.141,170.34,14,6.6,mww,418,13.1,,1,us,usp000jfqx,2022-05-03T15:34:58.055Z,"262 km ESE of Tadine, New Caledonia",earthquake,,,,,reviewed,us,us
2012-02-26T06:17:19.760Z,51.708,95.991,12,6.7,mww,596,13.4,,0.92,us,usp000jfdj,2022-05-03T15:32:15.859Z,"38 km NE of Saryg-Sep, Russia",earthquake,,,,,reviewed,us,us
2012-02-06T03:49:12.520Z,9.999,123.206,11,6.7,mww,572,11.1,,1.07,us,usp000jejw,2024-06-16T05:50:20.217Z,"2 km NNE of Jimalalud, Philippines",earthquake,,,,,reviewed,us,us
2012-02-02T13:34:40.650Z,-17.827,167.133,23,7.1,mww,573,12,,1.07,us,usp000jeag,2024-06-17T18:46:12.849Z,"125 km W of Port-Vila, Vanuatu",earthquake,,,,,reviewed,us,us
2012-01-15T13:40:19.540Z,-60.948,-56.113,8,6.6,mww,147,19.6,,1.14,us,usp000jdhq,2022-05-03T15:32:23.439Z,"South Shetland Islands",earthquake,,,,,reviewed,us,us
2012-01-10T18:36:59.080Z,2.433,93.21,19,7.2,mww,443,17,,1.09,us,usp000jdar,2024-06-16T05:48:50.799Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,us
2012-01-01T05:27:55.980Z,31.456,138.072,365.3,6.8,mww,628,10.8,,0.84,us,usp000jcws,2022-05-03T16:54:59.685Z,"Izu Islands, Japan region",earthquake,,2.7,,,reviewed,us,us
2011-12-27T15:21:56.840Z,51.842,95.911,15,6.6,mww,545,17.6,,0.81,us,usp000jcq2,2022-04-08T20:25:09.055Z,"45 km NNE of Saryg-Sep, Russia",earthquake,,,,,reviewed,us,us
2011-12-14T05:04:58.630Z,-7.551,146.809,135,7.1,mww,485,10.6,,0.78,us,usp000jc5z,2022-04-08T20:24:25.265Z,"25 km SSE of Wau, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-12-11T01:47:25.560Z,17.986,-99.789,59,6.5,mww,578,38.6,,0.93,us,usp000jc1y,2024-02-23T00:54:36.837Z,"6 km SSW of Nuevo Balsas, Mexico",earthquake,,,,,reviewed,us,us
2011-11-22T18:48:16.300Z,-15.364,-65.09,549.9,6.6,mww,832,11.2,,0.8,us,usp000jb98,2022-04-08T22:14:15.677Z,"62 km SSW of Trinidad, Bolivia",earthquake,,,,,reviewed,us,us
2011-11-08T02:59:08.510Z,27.324,125.621,224.9,6.9,mww,665,11.7,,0.97,us,usp000jajd,2022-04-08T22:11:03.762Z,"238 km WNW of Naha, Japan",earthquake,,,,,reviewed,us,us
2011-10-28T18:54:34.040Z,-14.438,-75.966,24,6.9,mww,474,46.5,,1,us,usp000ja1p,2022-04-08T22:09:40.910Z,"39 km SW of Santiago, Peru",earthquake,,,,,reviewed,us,us
2011-10-23T10:41:23.250Z,38.721,43.508,18,7.1,mww,693,19.7,,0.93,us,usp000j9rr,2023-11-21T19:37:14.503Z,"27 km NNE of Van, Turkey",earthquake,,,,,reviewed,us,us
2011-10-21T17:57:16.100Z,-28.993,-176.238,33,7.4,mww,707,14.8,,0.87,us,usp000j9nm,2022-04-08T22:08:35.801Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
2011-10-14T03:35:14.810Z,-6.57,147.881,37,6.5,mww,423,12.6,,1.13,us,usp000j9as,2024-06-17T18:05:57.711Z,"4 km ESE of Finschhafen, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-09-18T12:40:51.830Z,27.73,88.155,50,6.9,mww,383,13,,0.96,us,usp000j88b,2025-03-03T10:37:14.677Z,"43 km NW of Mangan, India",earthquake,,,,,reviewed,us,us
2011-09-16T19:26:40.260Z,40.273,142.779,30,6.7,mwc,667,10.9,,0.88,us,usp000j84y,2022-12-13T18:08:03.221Z,"99 km NE of Miyako, Japan",earthquake,,,,,reviewed,us,us
2011-09-15T19:31:04.080Z,-21.611,-179.528,644.6,7.3,mww,646,22.2,,1.06,us,usp000j83e,2022-04-08T22:04:57.338Z,"Fiji region",earthquake,,,,,reviewed,us,us
2011-09-05T17:55:11.220Z,2.965,97.893,91,6.7,mww,447,15.3,,1.02,us,usp000j7nn,2022-04-08T22:20:57.920Z,"68 km WSW of Kabanjahe, Indonesia",earthquake,,,,,reviewed,us,us
2011-09-03T22:55:40.920Z,-20.671,169.716,185.1,7,mww,406,15.3,,0.99,us,usp000j7jb,2024-06-17T17:57:06.475Z,"133 km SSE of Isangel, Vanuatu",earthquake,,6.2,,,reviewed,us,us
2011-09-02T13:47:09.620Z,-28.398,-63.029,578.9,6.7,mww,532,24.9,,0.85,us,usp000j7ee,2022-04-08T22:01:49.592Z,"20 km WNW of Añatuya, Argentina",earthquake,,3.1,,,reviewed,us,us
2011-09-02T10:55:53.590Z,52.171,-171.708,32,6.9,mww,779,19.5,,1.41,us,usp000j7dc,2022-04-08T22:01:47.897Z,"170 km E of Atka, Alaska",earthquake,,,,,reviewed,us,us
2011-08-30T06:57:41.610Z,-6.362,126.752,469.8,6.9,mww,468,19.4,,0.9,us,usp000j78h,2022-04-08T22:00:36.416Z,"236 km N of Baukau, Timor Leste",earthquake,,2.9,,,reviewed,us,us
2011-08-24T17:46:11.650Z,-7.641,-74.525,147,7,mww,471,26.9,,0.87,us,usp000j6z8,2022-04-08T22:20:50.746Z,"64 km ESE of Contamana, Peru",earthquake,,,,,reviewed,us,us
2011-08-20T18:19:23.550Z,-18.311,168.218,28,7.1,mww,564,12.3,,1.07,us,usp000j6rj,2024-06-17T17:55:46.275Z,"64 km S of Port-Vila, Vanuatu",earthquake,,,,,reviewed,us,us
2011-08-20T17:13:06.380Z,-18.308,168.156,35,6.5,mwc,322,15,,1.09,us,usp000j6rb,2022-04-08T22:00:59.505Z,"65 km SSW of Port-Vila, Vanuatu",earthquake,,,,,reviewed,us,gcmt
2011-08-20T16:55:02.810Z,-18.365,168.143,32,7.2,mww,280,18.4,,1.26,us,usp000j6r4,2024-06-17T17:54:24.768Z,"71 km SSW of Port-Vila, Vanuatu",earthquake,,,,,reviewed,us,us
2011-07-31T23:38:56.610Z,-3.518,144.828,10,6.6,mww,229,16.6,,0.96,us,usp000j5t4,2024-06-17T17:48:38.853Z,"103 km NE of Angoram, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-07-29T07:42:23.400Z,-23.801,179.751,532,6.7,mww,614,14.5,,0.98,us,usp000j5nv,2022-04-08T22:21:46.757Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
2011-07-10T00:57:10.800Z,38.034,143.264,23,7,mww,531,12.4,,1.04,us,usp000j4gp,2022-09-06T12:45:53.236Z,"177 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-07-06T19:03:18.260Z,-29.539,-176.34,17,7.6,mww,567,33.5,,1.17,us,usp000j48h,2022-07-19T19:32:13.101Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
2011-06-24T03:09:39.470Z,52.05,-171.836,52,7.3,mww,791,15.3,,1.05,us,usp000j3mq,2022-07-19T18:34:40.771Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2011-06-22T21:50:52.350Z,39.955,142.205,33,6.7,mww,592,24.9,,0.9,us,usp000j3k6,2022-07-19T18:27:45.644Z,"41 km NNE of Miyako, Japan",earthquake,,,,,reviewed,us,us
2011-05-10T08:55:08.930Z,-20.244,168.226,11,6.8,mww,519,12.5,,1.15,us,usp000j1a8,2022-07-19T14:46:10.910Z,"124 km NE of Wé, New Caledonia",earthquake,,,,,reviewed,us,us
2011-04-23T04:16:54.720Z,-10.375,161.2,79,6.8,mww,445,13,,0.98,us,usp000j0eh,2022-07-19T13:09:54.643Z,"79 km W of Kirakira, Solomon Islands",earthquake,,,,,reviewed,us,us
2011-04-18T13:03:02.730Z,-34.336,179.874,86,6.6,mww,467,22.2,,1.09,us,usp000j06q,2022-07-19T12:43:01.195Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
2011-04-11T08:16:12.730Z,37.001,140.401,11,6.6,mww,586,10.1,,0.78,us,usp000hzq8,2022-08-14T00:22:13.684Z,"17 km SSW of Ishikawa, Japan",earthquake,,,,,reviewed,us,us
2011-04-07T14:32:43.290Z,38.276,141.588,42,7.1,mww,446,17.7,,0.94,us,usp000hzf6,2025-09-13T19:51:20.598Z,"29 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-04-07T13:11:22.400Z,17.208,-94.338,166.2,6.6,mww,518,37.2,,,us,usp000hzf3,2024-11-02T21:23:16.652Z,"7 km SW of Helio García Alfaro, Mexico",earthquake,,,,,reviewed,unm,us
2011-04-03T20:06:40.390Z,-9.848,107.693,14,6.7,mww,270,20.3,,1.11,us,usp000hz7h,2022-07-19T11:12:40.083Z,"278 km SSW of Kawalu, Indonesia",earthquake,,,,,reviewed,us,us
2011-03-24T13:55:12.010Z,20.687,99.822,8,6.9,mww,335,18.2,,1.1,us,usp000hyfx,2022-07-19T10:07:51.953Z,"27 km NNW of Tachilek, Myanmar",earthquake,,,,,reviewed,us,us
2011-03-12T01:47:15.400Z,37.594,142.648,20,6.5,mww,472,17.7,,0.85,us,usp000hw7r,2022-04-08T22:19:48.328Z,"146 km E of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-11T11:36:40.920Z,39.241,142.463,25.7,6.6,ms,668,9.5,,1.11,us,usp000hvuu,2022-07-19T08:06:24.404Z,"50 km ESE of ?tsuchi, Japan",earthquake,,4.8,,299,reviewed,us,us
2011-03-11T08:19:24.380Z,36.166,141.562,6.8,6.5,mb,369,18.7,,0.86,us,usp000hvrd,2022-04-08T22:19:42.612Z,"81 km NE of Hasaki, Japan",earthquake,,10.4,,253,reviewed,us,us
2011-03-11T06:25:50.300Z,38.058,144.59,18.6,7.7,mwc,507,10.8,,0.85,us,usp000hvpg,2022-07-19T08:04:51.126Z,"272 km ESE of Kamaishi, Japan",earthquake,,8,,,reviewed,us,us
2011-03-11T06:20:04.110Z,36.004,142.067,49.3,6.5,mb,43,169.2,,0.87,us,usp000hvpd,2022-05-09T19:15:37.456Z,"115 km ENE of Hasaki, Japan",earthquake,,9.2,,24,reviewed,us,us
2011-03-11T06:18:49.510Z,36.023,142.269,16,6.6,mb,57,106.6,,0.94,us,usp000hvpc,2022-05-09T19:15:29.079Z,"133 km ENE of Hasaki, Japan",earthquake,,20.4,,29,reviewed,us,us
2011-03-11T06:15:40.280Z,36.281,141.111,42.6,7.9,mwc,163,48.4,,1.44,us,usp000hvpa,2023-06-14T18:07:38.583Z,"47 km E of ?arai, Japan",earthquake,,9.6,,,reviewed,us,us
2011-03-11T06:08:29.660Z,38.969,143.37,2.8,6.7,mb,122,52.3,,1.06,us,usp000hvp5,2022-05-09T19:12:50.150Z,"134 km ESE of Kamaishi, Japan",earthquake,,16.1,,49,reviewed,us,us
2011-03-11T05:46:24.120Z,38.297,142.373,29,9.1,mww,541,9.5,,1.16,official,official20110311054624120_30,2026-04-13T17:42:14.045Z,"2011 Great Tohoku Earthquake, Japan",earthquake,,,,,reviewed,us,official
2011-03-10T17:08:36.860Z,-6.873,116.72,510.6,6.5,mww,492,14.8,,1.05,us,usp000hvn3,2022-07-19T07:58:58.685Z,"178 km NNE of Gili Air, Indonesia",earthquake,,3,,,reviewed,us,us
2011-03-09T21:24:01.680Z,38.296,142.808,15,6.5,mwc,224,39.6,,0.99,us,usp000hvkh,2022-04-08T21:40:04.993Z,"128 km SE of ?funato, Japan",earthquake,,10.5,,,reviewed,us,gcmt
2011-03-09T02:45:20.330Z,38.435,142.842,32,7.3,mww,550,17.4,,0.98,us,usp000hvhj,2022-07-19T07:40:29.766Z,"120 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2011-03-06T14:32:36.080Z,-56.422,-27.063,87.7,6.5,mww,407,17.7,,1.02,us,usp000hveq,2022-04-08T21:36:27.874Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
2011-02-21T10:57:52.410Z,-26.142,178.394,558.1,6.5,mww,610,12.1,,0.89,us,usp000huus,2022-04-08T21:36:35.252Z,"south of the Fiji Islands",earthquake,,4.2,,,reviewed,us,us
2011-02-14T03:40:09.920Z,-35.38,-72.834,21,6.7,mww,358,33.9,,0.97,us,usp000hugg,2022-08-09T03:09:29.670Z,"38 km W of Constitución, Chile",earthquake,,,,,reviewed,us,us
2011-02-11T20:05:30.910Z,-36.422,-72.96,26,6.9,mww,382,34.7,,1.27,us,usp000huc2,2022-08-09T03:13:02.752Z,"21 km N of Tomé, Chile",earthquake,,,,,reviewed,us,us
2011-02-10T14:41:58.820Z,4.077,123.039,525,6.6,mwb,262,13.6,,1.37,us,usp000huac,2022-07-19T03:59:24.818Z,"250 km SSE of Tabiauan, Philippines",earthquake,,,,,reviewed,us,us
2011-02-10T14:39:27.710Z,4.195,122.974,523.2,6.5,mww,488,11.4,,1.09,us,usp000huab,2022-07-19T03:56:16.542Z,"235 km SSE of Tabiauan, Philippines",earthquake,,,,,reviewed,us,us
2011-01-18T20:23:23.480Z,28.777,63.951,68,7.2,mww,372,25.3,,1.3,us,usp000htb4,2022-07-19T02:32:37.592Z,"46 km WSW of Dalbandin, Pakistan",earthquake,,,,,reviewed,us,us
2011-01-13T16:16:41.540Z,-20.628,168.471,9,7,mww,578,13.3,,0.99,us,usp000ht15,2022-07-19T02:16:12.012Z,"118 km NNE of Tadine, New Caledonia",earthquake,,,,,reviewed,us,us
2011-01-09T10:03:43.990Z,-19.155,168.312,22,6.5,mww,408,20.8,,1.02,us,usp000hst4,2022-07-19T02:08:49.807Z,"110 km WNW of Isangel, Vanuatu",earthquake,,,,,reviewed,us,us
2011-01-02T20:20:17.780Z,-38.355,-73.326,24,7.2,mww,397,30.1,,1.1,us,usp000hsfq,2022-08-09T03:48:09.579Z,"42 km NNW of Carahue, Chile",earthquake,,,,,reviewed,us,us
2011-01-01T09:56:58.120Z,-26.803,-63.136,576.8,7,mww,607,18.4,,0.85,us,usp000hsdc,2022-10-24T02:25:20.934Z,"26 km NNE of El Hoyo, Argentina",earthquake,,,,,reviewed,us,us
2010-12-25T13:16:37.000Z,-19.702,167.947,16,7.3,mwc,409,12,,1.17,us,usp000hrw0,2022-05-02T22:31:14.248Z,"141 km W of Isangel, Vanuatu",earthquake,,,,,reviewed,us,us
2010-12-21T17:19:40.660Z,26.901,143.698,14,7.4,mwc,603,13,,0.99,us,usp000hr97,2022-07-19T01:39:35.861Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
2010-12-20T18:41:59.200Z,28.412,59.18,12,6.7,mwc,279,24.3,,1.21,us,usp000hr7k,2022-07-19T01:38:06.287Z,"111 km SE of Bam, Iran",earthquake,,,,,reviewed,us,us
2010-12-02T03:12:09.820Z,-6.001,149.977,33,6.6,mwb,306,18.5,,1.15,us,usp000hqdx,2022-05-02T22:31:39.552Z,"52 km ENE of Kandrian, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-11-30T03:24:40.180Z,28.349,139.187,470,6.8,mwc,477,24.5,,0.85,us,usp000hqaw,2022-07-19T00:58:56.235Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
2010-11-10T04:05:24.410Z,-45.464,96.394,10,6.5,mwc,267,26.2,,1.12,us,usp000hpc0,2022-05-02T22:24:44.870Z,"southeast Indian Ridge",earthquake,,,,,reviewed,us,us
2010-10-25T14:42:22.460Z,-3.487,100.082,20.1,7.8,mwc,379,23,,1.17,us,usp000hnj4,2022-07-18T22:57:12.869Z,"215 km SW of Sungai Penuh, Indonesia",earthquake,,3.5,,,reviewed,us,gcmt
2010-10-21T17:53:13.570Z,24.696,-109.156,13,6.7,mwc,352,50.3,,1.21,us,usp000hncm,2022-07-18T22:42:34.824Z,"97 km SSW of El Huitusi, Mexico",earthquake,,,,,reviewed,us,us
2010-09-29T17:11:25.940Z,-4.963,133.76,26,7,mwc,271,15.1,,1.31,us,usp000hmbq,2022-07-18T21:03:22.228Z,"Near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-09-03T16:35:47.770Z,-43.522,171.83,12,7,mwc,365,15.8,,1.3,us,usp000hk46,2026-04-02T07:52:35.950Z,"19 km NE of Methven, New Zealand",earthquake,,,,,reviewed,us,us
2010-09-03T11:16:06.600Z,51.451,-175.87,23.5,6.5,mwc,583,22.7,,,us,usp000hk3k,2022-05-02T22:13:10.639Z,"70 km SE of Adak, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2010-08-14T23:01:04.090Z,12.273,141.429,13,6.6,mwc,374,13,,1.28,us,usp000hj6r,2022-05-02T22:32:56.798Z,"294 km NNE of Fais, Micronesia",earthquake,,,,,reviewed,us,us
2010-08-13T21:19:34.090Z,12.487,141.474,16,6.9,mwc,393,10.4,,1.35,us,usp000hj2j,2022-07-18T18:29:28.615Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
2010-08-12T11:54:15.580Z,-1.266,-77.306,206.7,7.1,mwc,672,12.4,,0.87,us,usp000hj05,2022-09-15T17:13:31.673Z,"Ecuador",earthquake,,,,,reviewed,us,us
2010-08-10T05:23:44.980Z,-17.541,168.069,25,7.3,mwc,405,20.2,,1.25,us,usp000hhuc,2022-07-18T18:19:48.812Z,"33 km NW of Port-Vila, Vanuatu",earthquake,,,,,reviewed,us,us
2010-08-04T22:01:43.620Z,-5.746,150.765,44,7,mww,396,12.7,,1.19,us,usp000hhhx,2022-07-18T17:47:18.054Z,"72 km ESE of Kimbe, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-08-04T07:15:33.510Z,-5.486,146.822,220,6.5,mwc,403,11.1,,0.97,us,usp000hhfk,2022-07-18T17:37:57.958Z,"118 km ESE of Madang, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-07-29T07:31:56.240Z,6.548,123.222,618,6.6,mwc,179,30.1,,1.43,us,usp000hh3f,2022-05-02T22:38:37.634Z,"89 km W of Bantogon, Philippines",earthquake,,,,,reviewed,us,us
2010-07-24T05:35:01.060Z,6.218,123.519,553,6.6,mwc,380,18.8,,1.12,us,usp000hgnj,2022-05-02T22:05:23.564Z,"63 km WSW of Sangay, Philippines",earthquake,,,,,reviewed,us,gcmt
2010-07-23T23:15:10.190Z,6.776,123.259,640.6,7.5,mwc,441,17.5,,0.82,us,usp000hgmq,2022-07-18T17:02:13.829Z,"72 km S of Panubigan, Philippines",earthquake,,,,,reviewed,us,gcmt
2010-07-23T22:51:11.840Z,6.497,123.48,578,7.6,mwc,340,15.1,,0.91,us,usp000hgmh,2022-07-18T17:00:38.641Z,"61 km W of Bantogon, Philippines",earthquake,,,,,reviewed,us,us
2010-07-23T22:08:11.250Z,6.718,123.409,607.1,7.3,mwc,491,16.5,,0.91,us,usp000hgmd,2022-07-18T16:59:03.556Z,"68 km W of Gadung, Philippines",earthquake,,,,,reviewed,us,us
2010-07-18T13:34:59.360Z,-5.931,150.59,35,7.3,mwc,397,18.2,,1.16,us,usp000hfku,2022-07-18T16:41:16.024Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-07-18T13:04:09.410Z,-5.966,150.428,28,6.9,mwc,456,15.7,,0.96,us,usp000hfka,2022-07-18T16:38:05.361Z,"56 km SE of Kimbe, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-07-18T05:56:44.930Z,52.876,-169.848,14,6.7,mwc,702,13.6,,0.94,us,usp000hfdm,2022-07-18T16:36:27.728Z,"66 km W of Nikolski, Alaska",earthquake,,,,,reviewed,us,gcmt
2010-07-14T08:32:21.490Z,-38.067,-73.31,22,6.6,mwc,295,52.8,,0.86,us,usp000hf8z,2022-08-09T03:08:25.772Z,"30 km SSE of Cañete, Chile",earthquake,,,,,reviewed,us,gcmt
2010-06-26T05:30:19.490Z,-10.627,161.447,35,6.7,mwc,392,18.7,,1.19,us,usp000hej3,2022-07-16T16:14:53.097Z,"55 km WSW of Kirakira, Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2010-06-16T03:58:08.480Z,-2.329,136.484,10.5,6.6,mwc,309,25,,1.38,us,usp000he3n,2022-05-02T21:59:47.609Z,"135 km SSE of Biak, Indonesia",earthquake,,2.9,,,reviewed,us,gcmt
2010-06-16T03:16:27.550Z,-2.174,136.543,18,7,mwc,307,18.1,,1.27,us,usp000he3f,2022-07-16T15:44:14.648Z,"121 km SSE of Biak, Indonesia",earthquake,,,,,reviewed,us,us
2010-06-12T19:26:50.460Z,7.881,91.936,35,7.5,mwc,514,18.6,,1.1,us,usp000hdwb,2022-07-16T15:24:55.383Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,gcmt
2010-05-31T19:51:45.870Z,11.132,93.471,112,6.5,mwc,422,19.2,,1.09,us,usp000hde8,2022-07-16T14:38:14.176Z,"98 km SE of Port Blair, India",earthquake,,,,,reviewed,us,gcmt
2010-05-27T17:14:46.570Z,-13.698,166.643,31,7.2,mwc,327,11.7,,1.08,us,usp000hd84,2022-07-16T14:23:38.241Z,"100 km WNW of Sola, Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-05-26T08:53:08.030Z,25.773,129.944,10,6.5,mwc,548,9.9,,0.89,us,usp000hd6j,2022-07-16T14:15:39.154Z,"216 km ESE of Katsuren-haebaru, Japan",earthquake,,,,,reviewed,us,us
2010-05-24T16:18:29.090Z,-8.087,-71.558,581.2,6.5,mwc,460,22.8,,0.8,us,usp000hd4k,2022-07-16T14:07:36.945Z,"87 km W of Tarauacá, Brazil",earthquake,,,,,reviewed,us,us
2010-05-09T05:59:41.620Z,3.748,96.018,38,7.2,mwc,611,20.6,,0.92,us,usp000hchk,2022-07-16T13:10:18.697Z,"45 km SSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,us
